consecutive_number,county,type_of_intersection,light_condition,atmospheric_conditions_1,hour_of_crash,functional_system,RELATED_FACTORS,DELAY_TO_HOSPITAL,DELAY_TO_SCENE,age,person_type,seating_position,RESTRAINT,SURVIVED,ROLLOVER,AIRBAG,ALCOHOL,DRUGS,related_factors_person_level1,travel_speed,SPEEDING_RELATED,extent_of_damage,body_type,vehicle_removal,MANNER_OF_COLLISION,ROADWAY_SURFACE_CONDITION,FIRST_HARMFUL_EVENT,MOST_HARMFUL_EVENT
180213,3,Four-Way Intersection,1,10,14,7,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Minor Damage,14,Not Towed,6,2,12,12
510335,107,T-Intersection,1,1,7,4,0,1.0,0.0,998,2,98,0.50,0,1,0,0,0,0,40,0,Disabling Damage,21,Towed Due to Disabling Damage,6,1,12,12
510335,107,T-Intersection,1,1,7,4,0,1.0,0.0,998,2,98,0.50,0,1,0,0,0,0,40,0,Disabling Damage,21,Towed Due to Disabling Damage,6,1,12,12
510335,107,T-Intersection,1,1,7,4,0,1.0,0.0,998,2,98,0.50,0,1,0,0,0,0,40,0,Disabling Damage,21,Towed Due to Disabling Damage,6,1,12,12
510335,107,T-Intersection,1,1,7,4,0,1.0,0.0,998,2,98,0.50,0,1,0,0,0,0,40,0,Disabling Damage,21,Towed Due to Disabling Damage,6,1,12,12
510335,107,T-Intersection,1,1,7,4,0,1.0,0.0,998,2,98,0.50,0,1,0,0,0,0,40,0,Disabling Damage,21,Towed Due to Disabling Damage,6,1,12,12
190271,153,Four-Way Intersection,1,1,12,3,0,,,998,2,98,0.50,0,0,0,0,0,0,0,0,Minor Damage,30,Not Towed,6,1,12,12
180565,97,Four-Way Intersection,1,2,14,3,0,,,998,2,29,0.50,0,0,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,2,12,12
550105,79,Four-Way Intersection,3,1,23,7,0,,,21,2,13,0.50,0,0,1,0,0,0,999,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
240108,27,Not an Intersection,1,10,13,4,0,,,17,2,13,0.67,0,1,1,0,0,0,998,0,Disabling Damage,32,Towed Due to Disabling Damage,6,1,12,12
240226,45,Four-Way Intersection,1,1,14,2,0,-1.0,-1.0,57,2,23,1.00,0,0,0,0,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,6,1,12,12
180693,39,Not an Intersection,2,10,21,3,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,Minor Damage,31,Not Towed,1,1,12,12
180325,97,Not an Intersection,2,10,22,7,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,1,1,12,12
180143,89,T-Intersection,2,1,21,7,0,,,998,2,99,0.50,0,0,0,0,0,0,998,1,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
510078,550,Not an Intersection,1,4,17,4,0,1.0,1.0,998,2,98,0.50,0,0,0,0,0,0,40,0,Not Reported,14,Not Reported,1,3,12,12
510078,550,Not an Intersection,1,4,17,4,0,1.0,1.0,998,2,98,0.50,0,0,0,0,0,0,40,0,Disabling Damage,14,Towed Due to Disabling Damage,1,3,12,12
510201,179,Not an Intersection,1,1,12,4,14,-11.0,-12.0,998,2,98,0.50,0,0,0,0,0,0,35,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,54
510201,179,Not an Intersection,1,1,12,4,14,-11.0,-12.0,998,2,98,0.50,0,0,0,0,0,0,35,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,54
510201,179,Not an Intersection,1,1,12,4,14,-11.0,-12.0,998,2,98,0.50,0,0,0,0,0,0,35,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,54
481616,113,Not an Intersection,1,1,6,1,14,1.0,0.0,998,2,98,0.50,0,0,0,0,0,0,0,0,Minor Damage,4,Not Towed,1,1,12,54
481616,113,Not an Intersection,1,1,6,1,14,1.0,0.0,998,2,98,0.50,0,0,0,0,0,0,0,0,Minor Damage,4,Not Towed,1,1,12,54
481616,113,Not an Intersection,1,1,6,1,14,1.0,0.0,998,2,98,0.50,0,0,0,0,0,0,0,0,Minor Damage,4,Not Towed,1,1,12,54
481616,113,Not an Intersection,1,1,6,1,14,1.0,0.0,998,2,98,0.50,0,0,0,0,0,0,0,0,Minor Damage,4,Not Towed,1,1,12,54
190093,153,Not an Intersection,1,1,12,4,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,1,1,12,12
190093,153,Not an Intersection,1,1,12,4,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,1,1,12,12
122624,127,Four-Way Intersection,2,1,0,7,14,,,998,2,98,0.50,0,0,0,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
260914,99,Four-Way Intersection,2,10,17,4,0,,,998,2,98,0.50,0,0,0,0,0,0,0,0,Minor Damage,4,Not Towed,1,1,12,12
90018,3,Not an Intersection,1,1,17,4,0,,,17,2,13,1.00,0,0,1,0,0,0,998,1,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
180629,97,Not an Intersection,5,1,18,4,0,,,998,2,99,0.50,0,1,0,0,0,0,998,0,Disabling Damage,15,Towed Due to Disabling Damage,2,1,12,12
180629,97,Not an Intersection,5,1,18,4,0,,,998,2,99,0.50,0,1,0,0,0,0,998,0,Disabling Damage,15,Towed Due to Disabling Damage,2,1,12,12
180212,89,Not an Intersection,1,1,13,3,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,2,1,12,12
180780,97,Not an Intersection,1,1,15,1,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Disabling Damage,5,Towed Due to Disabling Damage,2,1,12,12
510178,153,Four-Way Intersection,3,1,21,3,20,0.0,0.0,998,2,98,0.50,0,0,0,0,0,0,10,0,Disabling Damage,31,Towed Due to Disabling Damage,2,1,12,12
190022,155,Not an Intersection,3,1,22,3,0,0.0,0.0,998,2,98,0.50,0,0,0,0,0,0,998,0,Functional Damage,14,Not Towed,2,1,12,12
180250,97,Not an Intersection,2,1,23,7,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,Minor Damage,4,Not Towed,7,1,12,12
180423,5,Not an Intersection,2,1,1,3,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,0,1,8,8
180735,97,Not an Intersection,2,1,21,5,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,8,8
180735,97,Not an Intersection,2,1,21,5,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,8,8
180227,3,T-Intersection,2,10,22,7,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,No Damage,4,Towed Not Due to Disabling Damage,0,1,5,5
180241,95,Not an Intersection,2,10,23,3,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,8,8
180623,141,Not an Intersection,3,1,19,3,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,Functional Damage,14,Towed Not Due to Disabling Damage,0,1,8,8
180285,163,Not an Intersection,2,1,2,7,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
180257,141,Not an Intersection,2,2,3,7,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,0,2,30,19
180742,97,Not an Intersection,3,1,0,4,0,,,998,2,99,0.50,0,1,0,0,0,0,998,1,Functional Damage,14,Towed Not Due to Disabling Damage,0,1,26,1
180126,127,Not an Intersection,2,1,19,3,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,Disabling Damage,15,Towed Due to Disabling Damage,0,2,8,8
180252,97,Not an Intersection,2,1,22,7,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,Functional Damage,2,Towed Not Due to Disabling Damage,0,1,8,8
180510,97,Not an Intersection,1,10,19,5,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,Functional Damage,6,Not Towed,0,2,52,12
180063,89,Not an Intersection,1,10,15,7,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,Minor Damage,62,Not Towed,0,1,8,8
180460,97,Not an Intersection,1,1,18,7,0,,,998,2,99,0.50,0,0,0,0,0,0,998,0,Disabling Damage,15,Towed Due to Disabling Damage,0,1,8,8
510387,107,Not an Intersection,1,1,17,5,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Unknown,31,Not Reported,0,1,8,8
510194,810,Four-Way Intersection,1,1,15,4,0,,,998,2,98,0.50,0,0,0,0,0,0,45,0,Not Reported,4,Not Reported,0,1,9,9
510024,710,Not an Intersection,1,1,12,1,0,1.0,0.0,998,2,98,0.50,0,0,0,0,0,0,55,0,Not Reported,4,Not Reported,0,1,24,12
510194,810,Four-Way Intersection,1,1,15,4,0,,,998,2,98,0.50,0,0,0,0,0,0,45,0,Not Reported,4,Not Reported,0,1,9,9
510194,810,Four-Way Intersection,1,1,15,4,0,,,998,2,98,0.50,0,0,0,0,0,0,45,0,Not Reported,4,Not Reported,0,1,9,9
510285,177,Not an Intersection,2,2,1,1,0,1.0,0.0,998,2,98,0.50,0,0,0,0,0,0,65,0,Disabling Damage,4,Towed Due to Disabling Damage,0,2,24,12
510633,149,Not an Intersection,2,1,6,1,0,,,998,2,98,0.50,0,1,0,0,0,0,70,0,Disabling Damage,20,Towed Due to Disabling Damage,0,1,1,1
180740,97,Not an Intersection,2,1,5,3,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
180227,3,T-Intersection,2,10,22,7,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,No Damage,4,Towed Not Due to Disabling Damage,0,1,5,5
530434,15,Four-Way Intersection,3,1,18,7,0,2.0,1.0,20,2,98,0.50,0,0,0,0,0,0,998,0,Not Reported,5,Towed Due to Disabling Damage,0,1,8,8
510535,105,Not an Intersection,5,1,18,7,0,1.0,0.0,998,2,98,0.50,0,1,0,0,0,0,45,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,35,1
510149,179,Not an Intersection,2,1,2,7,0,,,998,2,98,0.50,0,1,0,0,0,0,61,0,Disabling Damage,14,Towed Due to Disabling Damage,0,1,41,1
260464,77,Not an Intersection,3,2,21,4,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Minor Damage,4,Towed Not Due to Disabling Damage,0,2,8,8
260872,99,Not an Intersection,3,2,18,4,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Minor Damage,20,Not Towed,0,2,8,8
260872,99,Not an Intersection,3,2,18,4,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Minor Damage,20,Not Towed,0,2,8,8
510637,179,Four-Way Intersection,2,1,18,4,0,,,998,2,98,0.50,0,0,0,0,0,0,30,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,9,9
510637,179,Four-Way Intersection,2,1,18,4,0,,,998,2,98,0.50,0,0,0,0,0,0,30,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,9,9
510579,171,Not Reported,1,6,15,5,0,1.0,1.0,998,2,98,0.50,0,0,0,0,0,0,40,0,Disabling Damage,20,Towed Due to Disabling Damage,0,1,9,9
180152,97,Not an Intersection,2,1,2,7,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Minor Damage,20,Towed Not Due to Disabling Damage,0,1,8,8
180152,97,Not an Intersection,2,1,2,7,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Minor Damage,20,Towed Not Due to Disabling Damage,0,1,8,8
180152,97,Not an Intersection,2,1,2,7,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Minor Damage,20,Towed Not Due to Disabling Damage,0,1,8,8
180152,97,Not an Intersection,2,1,2,7,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Minor Damage,20,Towed Not Due to Disabling Damage,0,1,8,8
180152,97,Not an Intersection,2,1,2,7,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Minor Damage,20,Towed Not Due to Disabling Damage,0,1,8,8
180152,97,Not an Intersection,2,1,2,7,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Minor Damage,20,Towed Not Due to Disabling Damage,0,1,8,8
120826,11,Four-Way Intersection,3,1,2,3,0,,,16,2,98,0.50,0,0,0,0,0,0,40,0,Minor Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
510680,69,Not an Intersection,1,2,12,2,0,0.0,0.0,998,2,98,0.50,0,0,0,0,0,0,65,0,Disabling Damage,66,Towed Due to Disabling Damage,0,2,24,12
180744,89,Not an Intersection,1,1,14,1,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Minor Damage,66,Not Towed,0,1,8,8
260134,163,Not an Intersection,1,1,17,4,0,,,998,2,98,0.50,0,0,0,0,0,0,998,0,Minor Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
260261,81,Not an Intersection,2,4,5,2,0,,,998,2,13,0.50,0,1,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,0,4,1,1
180466,81,Not an Intersection,1,1,12,1,3,,,38,2,33,0.50,0,1,0,0,0,0,998,0,Disabling Damage,21,Towed Due to Disabling Damage,0,1,32,1
410384,51,Four-Way Intersection,2,98,2,4,0,,,29,2,21,0.50,0,0,0,0,0,0,998,0,Unknown,80,Not Reported,11,8,12,12
122697,5,T-Intersection,1,1,14,7,0,,,22,2,99,0.50,0,0,0,0,0,0,45,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
510246,31,T-Intersection,1,1,11,3,0,1.0,0.0,70,2,13,0.50,0,0,0,0,0,0,30,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
122040,91,Four-Way Intersection,3,1,20,4,0,,,17,2,13,0.50,0,0,0,0,0,0,45,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
10145,55,Four-Way Intersection,3,1,20,3,20,,0.0,24,2,13,0.50,0,0,0,0,0,0,80,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
550237,9,Four-Way Intersection,1,1,15,3,14,,0.0,59,2,21,0.50,0,0,0,0,0,0,999,0,No Damage,80,Not Towed,6,1,12,54
130779,21,T-Intersection,1,1,8,4,0,,,21,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
330022,15,T-Intersection,1,1,18,4,0,1.0,0.0,28,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
130788,47,Four-Way Intersection,2,1,22,3,0,,0.0,11,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
400380,17,Four-Way Intersection,1,10,10,3,0,0.0,0.0,61,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
320091,3,Four-Way Intersection,1,1,11,3,0,1.0,1.0,49,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,88,Towed Due to Disabling Damage,6,1,12,12
60051,59,Not an Intersection,1,1,10,4,0,,,25,2,21,0.50,0,0,0,0,0,0,55,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
360314,47,Four-Way Intersection,3,1,21,3,0,,,20,2,21,0.50,0,0,0,0,0,0,999,1,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
260510,163,Not an Intersection,8,1,21,1,0,,,21,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
130303,115,Not an Intersection,1,1,15,3,0,0.0,0.0,30,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
40330,13,Four-Way Intersection,1,1,11,3,0,,0.0,53,2,21,0.50,0,0,0,0,0,0,25,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
120766,11,Not an Intersection,1,1,12,1,0,,,60,2,21,0.50,0,0,0,0,0,0,55,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
80154,123,Four-Way Intersection,1,1,12,3,0,,0.0,49,2,21,0.50,0,0,0,0,0,0,45,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
390641,113,Four-Way Intersection,1,10,13,4,0,1.0,0.0,68,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Not Reported,6,1,12,12
170585,137,Four-Way Intersection,1,1,18,3,0,,,35,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
340247,9,T-Intersection,5,1,20,4,0,1.0,0.0,57,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
482843,167,Four-Way Intersection,2,1,23,3,0,,,25,2,21,0.50,0,0,0,0,0,0,998,0,Not Reported,80,Towed Due to Disabling Damage,6,1,12,12
170609,183,Not an Intersection,1,1,18,4,0,,,43,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
270122,83,Four-Way Intersection,1,1,18,3,0,1.0,0.0,53,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
481494,29,Not an Intersection,1,1,16,4,0,,,51,2,21,0.50,0,0,0,0,0,0,998,0,Not Reported,80,Towed Due to Disabling Damage,6,1,12,12
460050,81,Four-Way Intersection,1,1,18,4,0,0.0,0.0,40,2,21,0.50,0,0,0,0,0,0,30,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
481106,29,T-Intersection,1,10,17,3,0,,,37,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
480895,321,Four-Way Intersection,1,1,17,3,0,1.0,0.0,41,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
550291,101,Not an Intersection,3,1,0,4,0,0.0,0.0,21,2,21,0.50,0,0,0,0,0,0,999,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
450553,79,Four-Way Intersection,5,1,18,6,0,1.0,1.0,22,2,21,0.50,0,0,0,0,0,0,35,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
120442,86,T-Intersection,2,1,22,7,0,,,25,2,21,0.50,0,0,0,0,0,0,50,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
180166,39,Four-Way Intersection,1,10,16,3,0,,,50,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
90056,7,T-Intersection,1,1,17,4,0,,,62,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
80345,31,Four-Way Intersection,3,1,23,3,0,,0.0,26,2,21,0.50,0,0,0,0,0,0,60,1,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
420637,7,Four-Way Intersection,1,1,10,99,0,2.0,1.0,62,2,21,0.50,0,0,0,0,0,0,999,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
122736,105,T-Intersection,5,1,19,7,0,,,54,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
170426,119,Four-Way Intersection,1,1,14,4,0,,,60,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
210190,21,Four-Way Intersection,1,1,10,3,0,0.0,0.0,65,2,21,0.50,0,0,0,0,0,0,998,0,Minor Damage,80,Towed Not Due to Disabling Damage,6,1,12,12
280372,43,T-Intersection,1,1,14,7,0,1.0,0.0,60,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
120389,9,Four-Way Intersection,1,1,11,3,0,,,56,2,21,0.50,0,0,0,0,0,0,50,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
480889,113,Four-Way Intersection,3,1,2,4,0,0.0,0.0,37,2,21,0.50,0,0,0,0,0,0,998,0,Not Reported,80,Towed Due to Disabling Damage,6,1,12,12
131094,89,Four-Way Intersection,3,1,0,3,0,,,26,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,88,Towed Due to Disabling Damage,6,1,12,12
320279,3,Four-Way Intersection,3,1,22,3,0,0.0,0.0,998,2,21,0.50,0,0,0,0,0,0,998,0,Functional Damage,80,Towed Not Due to Disabling Damage,6,1,12,12
40171,13,T-Intersection,3,1,23,4,0,0.0,0.0,25,2,21,0.50,0,0,0,0,0,0,35,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
390331,153,Four-Way Intersection,1,1,17,3,0,0.0,0.0,37,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
490043,35,"Five-Point, or More",3,1,23,3,14,0.0,0.0,45,2,21,0.50,0,0,0,0,0,0,30,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
121297,11,T-Intersection,1,1,11,3,0,,,28,2,21,0.50,0,0,0,0,0,0,20,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
121582,71,Four-Way Intersection,3,1,21,7,0,,,48,2,21,0.50,0,0,0,0,0,0,45,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
120823,55,Four-Way Intersection,1,1,16,3,0,,,18,2,21,0.50,0,0,0,0,0,0,60,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
120445,117,T-Intersection,3,1,18,3,0,,,40,2,21,0.50,0,0,0,0,0,0,50,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
90126,11,T-Intersection,3,1,21,4,0,0.0,0.0,32,2,21,0.50,0,0,0,0,0,0,999,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
121312,31,T-Intersection,5,10,19,2,0,,,17,2,21,0.50,0,0,0,0,0,0,45,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
63036,65,T-Intersection,2,1,21,3,0,,0.0,51,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
40644,13,T-Intersection,1,10,11,3,0,0.0,0.0,19,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
122146,103,T-Intersection,5,1,18,3,0,,,59,2,21,0.50,0,0,0,0,0,0,55,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
290366,183,Four-Way Intersection,3,1,1,3,0,,,21,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
121787,103,Four-Way Intersection,1,1,17,3,0,,,999,2,21,0.50,0,0,0,0,0,0,45,0,Disabling Damage,80,Towed Due to Disabling Damage,6,1,12,12
450145,63,Not an Intersection,5,1,18,2,0,,,50,2,21,0.50,0,0,0,0,0,0,1,0,Disabling Damage,80,Towed Due to Disabling Damage,1,1,12,12
360329,59,T-Intersection,3,1,23,7,0,,,41,2,21,0.50,0,0,0,0,0,0,999,0,Not Reported,80,Towed Due to Disabling Damage,1,1,12,12
480596,39,T-Intersection,3,1,20,5,0,1.0,0.0,48,2,21,0.50,0,0,0,0,0,0,998,0,Not Reported,80,Towed Due to Disabling Damage,1,1,12,12
540135,11,Not an Intersection,1,1,12,3,0,1.0,0.0,54,2,21,0.50,0,0,0,0,0,0,0,0,Disabling Damage,80,Towed Due to Disabling Damage,1,1,12,12
540135,11,Not an Intersection,1,1,12,3,0,1.0,0.0,44,2,21,0.50,0,0,0,0,0,0,0,0,Disabling Damage,80,Towed Due to Disabling Damage,1,1,12,12
360380,61,Not an Intersection,4,1,3,4,0,,,23,2,21,0.50,0,0,0,0,0,0,999,1,Not Reported,80,Towed Due to Disabling Damage,1,1,12,25
40024,13,Not an Intersection,3,1,1,1,0,,0.0,38,2,21,0.50,0,0,0,0,0,0,998,1,Disabling Damage,80,Towed Due to Disabling Damage,1,1,12,12
121253,121,Not an Intersection,1,1,14,3,0,,,51,2,21,0.50,0,0,0,0,0,0,5,0,Disabling Damage,80,Towed Due to Disabling Damage,1,1,12,12
120805,101,Not an Intersection,2,1,2,7,0,,0.0,51,2,21,0.50,0,0,0,0,0,0,55,0,Disabling Damage,80,Towed Due to Disabling Damage,1,1,12,12
550447,79,Not an Intersection,3,1,21,1,0,,0.0,57,2,21,0.50,0,0,0,0,0,0,55,0,Disabling Damage,80,Towed Due to Disabling Damage,1,1,12,12
480995,245,Not an Intersection,5,1,19,2,14,0.0,0.0,31,2,21,0.50,0,0,0,0,0,0,998,1,Not Reported,80,Towed Due to Disabling Damage,1,1,12,12
481726,141,Not an Intersection,1,1,8,1,28,,,50,2,21,0.50,0,0,0,0,0,0,998,1,Disabling Damage,80,Towed Due to Disabling Damage,1,1,12,12
180359,35,Not an Intersection,2,10,3,7,0,,,22,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,81,Towed Due to Disabling Damage,1,1,12,12
130745,97,Not an Intersection,2,1,3,1,0,1.0,0.0,29,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,1,1,12,12
121234,86,Not an Intersection,3,1,1,2,0,,,25,2,21,0.50,0,0,0,0,0,0,70,0,Disabling Damage,80,Towed Due to Disabling Damage,1,1,12,12
481713,113,Not an Intersection,3,1,4,2,14,,,27,2,55,0.00,0,1,0,0,0,86,0,0,Disabling Damage,63,Towed Due to Disabling Damage,1,1,12,1
470316,9,Not an Intersection,1,1,19,3,0,,,62,2,13,0.50,0,0,0,0,0,0,998,0,Functional Damage,80,Not Towed,2,1,12,12
130270,223,Four-Way Intersection,1,1,13,3,0,1.0,0.0,57,2,21,0.50,0,0,0,0,0,0,0,0,Minor Damage,80,Not Towed,2,1,12,18
270240,123,Four-Way Intersection,1,10,15,4,0,,0.0,52,2,21,0.50,0,0,0,0,0,0,998,0,Functional Damage,80,Towed Not Due to Disabling Damage,2,1,12,12
540185,61,T-Intersection,1,1,13,3,0,,,48,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,2,1,12,12
61473,37,Four-Way Intersection,3,1,3,4,0,,,51,2,21,0.50,0,0,0,0,0,0,0,0,Disabling Damage,80,Towed Due to Disabling Damage,2,1,12,12
480924,339,Four-Way Intersection,5,1,20,3,0,,,57,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,2,1,12,12
470147,125,Not an Intersection,1,1,14,3,0,,,52,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,2,1,12,12
121090,103,T-Intersection,3,1,21,2,0,,,16,2,21,0.50,0,0,0,0,0,0,45,0,Disabling Damage,80,Towed Due to Disabling Damage,2,1,12,12
130618,245,Four-Way Intersection,3,10,21,3,0,1.0,1.0,20,2,21,0.50,0,0,0,0,0,0,998,0,Disabling Damage,80,Towed Due to Disabling Damage,2,1,12,12
481990,329,T-Intersection,2,1,22,3,0,0.0,0.0,16,2,21,0.50,0,0,0,0,0,0,998,0,Not Reported,80,Towed Due to Disabling Damage,2,1,12,12
470388,157,Not an Intersection,3,1,2,3,0,,,24,2,21,0.50,0,0,0,0,0,0,998,1,Disabling Damage,80,Towed Due to Disabling Damage,7,1,12,12
